1,2,3,4,5,6,7,8,9
'\'(104.196-138.928]\'','\'(114.3904-171.5856]\'','\'(1.8-3.6]\'','\'(-0.2084-1.351]\'','\'(2.0878-2.6317]\'','\'(0.9467-1.1686]\'','\'(3.3-4.4]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(1.8-3.6]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(-inf-0.5029]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(3.6-5.4]\'','\'(2.9104-4.4698]\'','\'(2.6317-3.1756]\'','\'(0.5029-0.7248]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(1.8-3.6]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(0.5029-0.7248]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(6.077-7.0695]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(1.8-3.6]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(0.5029-0.7248]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(104.196-138.928]\'','\'(57.1952-114.3904]\'','\'(3.6-5.4]\'','\'(-0.2084-1.351]\'','\'(2.0878-2.6317]\'','\'(0.5029-0.7248]\'','\'(4.4-5.5]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(2.9104-4.4698]\'','\'(3.1756-3.7195]\'','\'(1.1686-1.3905]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(3.7195-4.2634]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(8.062-9.0545]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(1.5439-2.0878]\'','\'(1.3905-1.6124]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(69.464-104.196]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(3.1756-3.7195]\'','\'(0.7248-0.9467]\'','\'(2.2-3.3]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(2.6317-3.1756]\'','\'(1.1686-1.3905]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(69.464-104.196]\'','\'(114.3904-171.5856]\'','\'(1.8-3.6]\'','\'(-1.7678--0.2084]\'','\'(1.5439-2.0878]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(1.1-2.2]\'','\'(2.107-3.0995]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(138.928-173.66]\'','\'(228.7808-285.976]\'','\'(3.6-5.4]\'','\'(-1.7678--0.2084]\'','\'(2.6317-3.1756]\'','\'(1.3905-1.6124]\'','\'(1.1-2.2]\'','\'(3.3-4.4]\'','\'(3.0995-4.092]\''
'\'(104.196-138.928]\'','\'(171.5856-228.7808]\'','\'(3.6-5.4]\'','\'(-3.3272--1.7678]\'','\'(1.5439-2.0878]\'','\'(1.6124-1.8343]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(2.9104-4.4698]\'','\'(2.6317-3.1756]\'','\'(0.5029-0.7248]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(-inf-1.5439]\'','\'(0.9467-1.1686]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(2.107-3.0995]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(1.5439-2.0878]\'','\'(1.8343-2.0562]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(2.107-3.0995]\''
'\'(34.732-69.464]\'','\'(57.1952-114.3904]\'','\'(1.8-3.6]\'','\'(-1.7678--0.2084]\'','\'(2.0878-2.6317]\'','\'(1.8343-2.0562]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(-inf-1.1145]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(1.5439-2.0878]\'','\'(-inf-0.5029]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(6.077-7.0695]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(1.5439-2.0878]\'','\'(-inf-0.5029]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(1.8-3.6]\'','\'(2.9104-4.4698]\'','\'(2.6317-3.1756]\'','\'(0.5029-0.7248]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(104.196-138.928]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(-0.2084-1.351]\'','\'(2.0878-2.6317]\'','\'(0.5029-0.7248]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(5.0845-6.077]\''
'\'(34.732-69.464]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.5029-0.7248]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(4.4698-6.0292]\'','\'(2.6317-3.1756]\'','\'(0.5029-0.7248]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(6.077-7.0695]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(1.8-3.6]\'','\'(2.9104-4.4698]\'','\'(2.6317-3.1756]\'','\'(0.7248-0.9467]\'','\'(1.1-2.2]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(2.9104-4.4698]\'','\'(2.6317-3.1756]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(3.0995-4.092]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(4.4698-6.0292]\'','\'(2.6317-3.1756]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(6.077-7.0695]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(2.0878-2.6317]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(4.092-5.0845]\''
'\'(-inf-34.732]\'','\'(-inf-57.1952]\'','\'(-inf-1.8]\'','\'(1.351-2.9104]\'','\'(1.5439-2.0878]\'','\'(0.7248-0.9467]\'','\'(-inf-1.1]\'','\'(-inf-1.1]\'','\'(2.107-3.0995]\''
