1,2,3,4,5,6,7,8,9
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',12
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',17
I,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',15
F,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.2022-0.30255]\'',12
F,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(0.10185-0.2022]\'',10
F,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',8
I,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',21
M,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',10
I,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',9
F,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',7
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',10
I,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',9
M,'\'(0.297-0.371]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',9
M,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',8
M,'\'(0.371-0.445]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
M,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',6
I,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',14
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',13
M,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
I,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',13
F,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.30255-0.4029]\'',19
M,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
M,'\'(0.445-0.519]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',9
I,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(-inf-0.1497]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',11
M,'\'(0.297-0.371]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',6
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',9
I,'\'(0.445-0.519]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',11
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',9
M,'\'(0.223-0.297]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',5
I,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',6
I,'\'(0.445-0.519]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',11
M,'\'(0.297-0.371]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
F,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',10
M,'\'(0.223-0.297]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
F,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.22835-0.3043]\'','\'(0.2022-0.30255]\'',17
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.4029-0.50325]\'',16
I,'\'(0.519-0.593]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.1314-1.41375]\'','\'(0.4471-0.5958]\'','\'(0.22835-0.3043]\'','\'(0.4029-0.50325]\'',18
F,'\'(0.519-0.593]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.30255-0.4029]\'',11
I,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.41375-1.6961]\'','\'(0.5958-0.7445]\'','\'(0.3043-0.38025]\'','\'(0.50325-0.6036]\'',18
I,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',11
F,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(-inf-0.1497]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',10
F,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',12
I,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(0.10185-0.2022]\'',19
F,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',10
M,'\'(0.445-0.519]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',11
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',15
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.1497-0.2984]\'','\'(0.22835-0.3043]\'','\'(0.30255-0.4029]\'',13
F,'\'(0.445-0.519]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',13
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.2022-0.30255]\'',14
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.2022-0.30255]\'',17
F,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',19
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',21
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.2022-0.30255]\'',23
F,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.2022-0.30255]\'',22
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',12
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',11
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',23
F,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',8
I,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',10
F,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',7
M,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',16
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.10185-0.2022]\'',10
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.22835-0.3043]\'','\'(0.2022-0.30255]\'',15
F,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',13
F,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.30255-0.4029]\'',16
M,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.10185-0.2022]\'',11
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.22835-0.3043]\'','\'(0.2022-0.30255]\'',11
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',10
I,'\'(0.223-0.297]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',5
F,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(-inf-0.1497]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',11
M,'\'(0.371-0.445]\'','\'(0.2335-0.293]\'','\'(0.113-0.226]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',9
I,'\'(0.149-0.223]\'','\'(-inf-0.1145]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',4
I,'\'(0.297-0.371]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
I,'\'(0.149-0.223]\'','\'(-inf-0.1145]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',4
M,'\'(0.223-0.297]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',5
F,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',13
F,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(-inf-0.1497]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',16
M,'\'(0.371-0.445]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',12
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',14
F,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',9
M,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(0.10185-0.2022]\'',12
M,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',9
M,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',10
M,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',11
F,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',10
M,'\'(0.297-0.371]\'','\'(0.293-0.3525]\'','\'(0.113-0.226]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',10
I,'\'(0.223-0.297]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
I,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
M,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',11
I,'\'(0.223-0.297]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
M,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',8
M,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',9
I,'\'(0.223-0.297]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',7
I,'\'(0.223-0.297]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',8
I,'\'(0.223-0.297]\'','\'(0.174-0.2335]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',6
I,'\'(0.149-0.223]\'','\'(0.1145-0.174]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',4
I,'\'(0.149-0.223]\'','\'(-inf-0.1145]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',2
I,'\'(0.149-0.223]\'','\'(-inf-0.1145]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',3
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',13
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.4029-0.50325]\'',15
M,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.22835-0.3043]\'','\'(0.2022-0.30255]\'',15
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',11
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',17
M,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',10
F,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(0.1497-0.2984]\'','\'(0.07645-0.1524]\'','\'(0.10185-0.2022]\'',12
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',13
F,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.10185-0.2022]\'',15
M,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',11
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',13
M,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',15
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',13
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',18
M,'\'(0.445-0.519]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.10185-0.2022]\'',10
M,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',12
F,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',12
M,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.30255-0.4029]\'',14
M,'\'(0.371-0.445]\'','\'(0.293-0.3525]\'','\'(-inf-0.113]\'','\'(0.28435-0.5667]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(0.10185-0.2022]\'',10
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',14
F,'\'(0.297-0.371]\'','\'(0.2335-0.293]\'','\'(-inf-0.113]\'','\'(-inf-0.28435]\'','\'(-inf-0.1497]\'','\'(-inf-0.07645]\'','\'(-inf-0.10185]\'',8
F,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',14
F,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',17
M,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',20
F,'\'(0.519-0.593]\'','\'(0.412-0.4715]\'','\'(0.113-0.226]\'','\'(0.84905-1.1314]\'','\'(0.2984-0.4471]\'','\'(0.1524-0.22835]\'','\'(0.2022-0.30255]\'',17
F,'\'(0.593-0.667]\'','\'(0.4715-0.531]\'','\'(0.113-0.226]\'','\'(1.41375-1.6961]\'','\'(0.5958-0.7445]\'','\'(0.4562-0.53215]\'','\'(0.4029-0.50325]\'',17
M,'\'(0.519-0.593]\'','\'(0.3525-0.412]\'','\'(0.113-0.226]\'','\'(0.5667-0.84905]\'','\'(0.1497-0.2984]\'','\'(0.1524-0.22835]\'','\'(0.10185-0.2022]\'',9
