1,2,3,4,5,6,7,8
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-64.6-inf)\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-68.2--64.6]\'','\'(-70--66.5]\'',2
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-68.2--64.6]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-68.2--64.6]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-66.5-inf)\'',2
'\'(-48.4--42]\'','\'(-53.7--50.8]\'','\'(-63.1--59.8]\'','\'(-37.4--30.8]\'','\'(-67.8--62.5]\'','\'(-68.2--64.6]\'','\'(-73.5--70]\'',2
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-63.1--59.8]\'','\'(-37.4--30.8]\'','\'(-67.8--62.5]\'','\'(-68.2--64.6]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-68.2--64.6]\'','\'(-66.5-inf)\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-37.4--30.8]\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-73.5--70]\'',2
'\'(-35.6--29.2]\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-71.8--68.2]\'','\'(-73.5--70]\'',2
'\'(-29.2--22.8]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-71.8--68.2]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-68.2--64.6]\'','\'(-77--73.5]\'',2
'\'(-29.2--22.8]\'','\'(-56.6--53.7]\'','\'(-59.8--56.5]\'','\'(-37.4--30.8]\'','\'(-67.8--62.5]\'','\'(-71.8--68.2]\'','\'(-73.5--70]\'',2
'\'(-22.8--16.4]\'','\'(-59.5--56.6]\'','\'(-69.7--66.4]\'','\'(-37.4--30.8]\'','\'(-67.8--62.5]\'','\'(-68.2--64.6]\'','\'(-77--73.5]\'',2
'\'(-22.8--16.4]\'','\'(-65.3--62.4]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-71.8--68.2]\'','\'(-73.5--70]\'',2
'\'(-16.4-inf)\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-75.4--71.8]\'','\'(-73.5--70]\'',2
'\'(-22.8--16.4]\'','\'(-68.2--65.3]\'','\'(-63.1--59.8]\'','\'(-37.4--30.8]\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-80.5--77]\'',2
'\'(-16.4-inf)\'','\'(-71.1--68.2]\'','\'(-59.8--56.5]\'','\'(-17.6-inf)\'','\'(-73.1--67.8]\'','\'(-71.8--68.2]\'','\'(-80.5--77]\'',2
'\'(-22.8--16.4]\'','\'(-62.4--59.5]\'','\'(-56.5--53.2]\'','\'(-17.6-inf)\'','\'(-78.4--73.1]\'','\'(-75.4--71.8]\'','\'(-80.5--77]\'',2
'\'(-22.8--16.4]\'','\'(-62.4--59.5]\'','\'(-56.5--53.2]\'','\'(-17.6-inf)\'','\'(-73.1--67.8]\'','\'(-71.8--68.2]\'','\'(-80.5--77]\'',2
'\'(-22.8--16.4]\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-17.6-inf)\'','\'(-73.1--67.8]\'','\'(-71.8--68.2]\'','\'(-80.5--77]\'',2
'\'(-22.8--16.4]\'','\'(-65.3--62.4]\'','\'(-63.1--59.8]\'','\'(-17.6-inf)\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-80.5--77]\'',2
'\'(-22.8--16.4]\'','\'(-62.4--59.5]\'','\'(-63.1--59.8]\'','\'(-17.6-inf)\'','\'(-73.1--67.8]\'','\'(-71.8--68.2]\'','\'(-80.5--77]\'',2
'\'(-22.8--16.4]\'','\'(-inf--71.1]\'','\'(-63.1--59.8]\'','\'(-17.6-inf)\'','\'(-73.1--67.8]\'','\'(-71.8--68.2]\'','\'(-80.5--77]\'',2
'\'(-16.4-inf)\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-37.4--30.8]\'','\'(-73.1--67.8]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',2
'\'(-16.4-inf)\'','\'(-62.4--59.5]\'','\'(-63.1--59.8]\'','\'(-17.6-inf)\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-73.5--70]\'',2
'\'(-16.4-inf)\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-17.6-inf)\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-91--87.5]\'',2
'\'(-22.8--16.4]\'','\'(-62.4--59.5]\'','\'(-63.1--59.8]\'','\'(-17.6-inf)\'','\'(-78.4--73.1]\'','\'(-75.4--71.8]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-24.2--17.6]\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-59.8--56.5]\'','\'(-37.4--30.8]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-62.4--59.5]\'','\'(-56.5--53.2]\'','\'(-37.4--30.8]\'','\'(-67.8--62.5]\'','\'(-75.4--71.8]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-53.7--50.8]\'','\'(-49.9--46.6]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-71.8--68.2]\'','\'(-77--73.5]\'',2
'\'(-48.4--42]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-70--66.5]\'',2
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-62.5--57.2]\'','\'(-79--75.4]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-73.5--70]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-77--73.5]\'',2
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-71.8--68.2]\'','\'(-77--73.5]\'',2
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-80.5--77]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-62.5--57.2]\'','\'(-71.8--68.2]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-71.8--68.2]\'','\'(-77--73.5]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-73.1--67.8]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-50.6--44]\'','\'(-78.4--73.1]\'','\'(-79--75.4]\'','\'(-80.5--77]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-50.6--44]\'','\'(-73.1--67.8]\'','\'(-86.2--82.6]\'','\'(-94.5--91]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-86.2--82.6]\'','\'(-80.5--77]\'',2
'\'(-42--35.6]\'','\'(-53.7--50.8]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-80.5--77]\'',2
'\'(-48.4--42]\'','\'(-62.4--59.5]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-80.5--77]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-62.5--57.2]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-87.5--84]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-84--80.5]\'',2
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-84--80.5]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-84--80.5]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-71.8--68.2]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-62.5--57.2]\'','\'(-79--75.4]\'','\'(-70--66.5]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-44--37.4]\'','\'(-62.5--57.2]\'','\'(-71.8--68.2]\'','\'(-70--66.5]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-62.5--57.2]\'','\'(-75.4--71.8]\'','\'(-84--80.5]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-50.8--47.9]\'','\'(-inf--69.7]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-50.8--47.9]\'','\'(-53.2--49.9]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-75.4--71.8]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-50.8--47.9]\'','\'(-49.9--46.6]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-75.4--71.8]\'','\'(-80.5--77]\'',2
'\'(-42--35.6]\'','\'(-53.7--50.8]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-71.8--68.2]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-53.7--50.8]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-75.4--71.8]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-49.9--46.6]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-75.4--71.8]\'','\'(-80.5--77]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-73.5--70]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-73.1--67.8]\'','\'(-68.2--64.6]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-44--37.4]\'','\'(-62.5--57.2]\'','\'(-71.8--68.2]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-37.4--30.8]\'','\'(-67.8--62.5]\'','\'(-75.4--71.8]\'','\'(-70--66.5]\'',2
'\'(-42--35.6]\'','\'(-65.3--62.4]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-71.8--68.2]\'','\'(-73.5--70]\'',2
'\'(-22.8--16.4]\'','\'(-65.3--62.4]\'','\'(-63.1--59.8]\'','\'(-37.4--30.8]\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-37.4--30.8]\'','\'(-67.8--62.5]\'','\'(-71.8--68.2]\'','\'(-73.5--70]\'',2
'\'(-35.6--29.2]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-75.4--71.8]\'','\'(-73.5--70]\'',2
'\'(-22.8--16.4]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-37.4--30.8]\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-66.5-inf)\'',2
'\'(-22.8--16.4]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-37.4--30.8]\'','\'(-62.5--57.2]\'','\'(-82.6--79]\'','\'(-73.5--70]\'',2
'\'(-35.6--29.2]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-62.5--57.2]\'','\'(-82.6--79]\'','\'(-73.5--70]\'',2
'\'(-22.8--16.4]\'','\'(-62.4--59.5]\'','\'(-56.5--53.2]\'','\'(-37.4--30.8]\'','\'(-67.8--62.5]\'','\'(-71.8--68.2]\'','\'(-77--73.5]\'',2
'\'(-16.4-inf)\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-37.4--30.8]\'','\'(-67.8--62.5]\'','\'(-75.4--71.8]\'','\'(-73.5--70]\'',2
'\'(-22.8--16.4]\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-17.6-inf)\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-77--73.5]\'',2
'\'(-22.8--16.4]\'','\'(-65.3--62.4]\'','\'(-66.4--63.1]\'','\'(-24.2--17.6]\'','\'(-83.7--78.4]\'','\'(-75.4--71.8]\'','\'(-73.5--70]\'',2
'\'(-16.4-inf)\'','\'(-59.5--56.6]\'','\'(-66.4--63.1]\'','\'(-17.6-inf)\'','\'(-83.7--78.4]\'','\'(-79--75.4]\'','\'(-73.5--70]\'',2
'\'(-16.4-inf)\'','\'(-65.3--62.4]\'','\'(-66.4--63.1]\'','\'(-17.6-inf)\'','\'(-78.4--73.1]\'','\'(-75.4--71.8]\'','\'(-77--73.5]\'',2
'\'(-16.4-inf)\'','\'(-62.4--59.5]\'','\'(-63.1--59.8]\'','\'(-24.2--17.6]\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-73.5--70]\'',2
'\'(-16.4-inf)\'','\'(-62.4--59.5]\'','\'(-69.7--66.4]\'','\'(-17.6-inf)\'','\'(-78.4--73.1]\'','\'(-75.4--71.8]\'','\'(-73.5--70]\'',2
'\'(-16.4-inf)\'','\'(-65.3--62.4]\'','\'(-63.1--59.8]\'','\'(-24.2--17.6]\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-77--73.5]\'',2
'\'(-22.8--16.4]\'','\'(-65.3--62.4]\'','\'(-66.4--63.1]\'','\'(-30.8--24.2]\'','\'(-inf--83.7]\'','\'(-75.4--71.8]\'','\'(-77--73.5]\'',2
'\'(-29.2--22.8]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-62.5--57.2]\'','\'(-75.4--71.8]\'','\'(-80.5--77]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-66.4--63.1]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-71.8--68.2]\'','\'(-80.5--77]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-37.4--30.8]\'','\'(-73.1--67.8]\'','\'(-64.6-inf)\'','\'(-70--66.5]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-71.8--68.2]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-68.2--64.6]\'','\'(-70--66.5]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-66.4--63.1]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-71.8--68.2]\'','\'(-73.5--70]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-68.2--64.6]\'','\'(-66.5-inf)\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-83.7--78.4]\'','\'(-71.8--68.2]\'','\'(-73.5--70]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-50.6--44]\'','\'(-83.7--78.4]\'','\'(-79--75.4]\'','\'(-66.5-inf)\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-66.4--63.1]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-71.8--68.2]\'','\'(-66.5-inf)\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-71.8--68.2]\'','\'(-70--66.5]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-68.2--64.6]\'','\'(-70--66.5]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-71.8--68.2]\'','\'(-70--66.5]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-66.4--63.1]\'','\'(-50.6--44]\'','\'(-78.4--73.1]\'','\'(-68.2--64.6]\'','\'(-66.5-inf)\'',2
'\'(-42--35.6]\'','\'(-65.3--62.4]\'','\'(-69.7--66.4]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-71.8--68.2]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-59.8--56.5]\'','\'(-37.4--30.8]\'','\'(-inf--83.7]\'','\'(-71.8--68.2]\'','\'(-66.5-inf)\'',2
'\'(-42--35.6]\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-37.4--30.8]\'','\'(-73.1--67.8]\'','\'(-68.2--64.6]\'','\'(-80.5--77]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-24.2--17.6]\'','\'(-73.1--67.8]\'','\'(-71.8--68.2]\'','\'(-77--73.5]\'',2
'\'(-22.8--16.4]\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-17.6-inf)\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-87.5--84]\'',2
'\'(-35.6--29.2]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-37.4--30.8]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-37.4--30.8]\'','\'(-62.5--57.2]\'','\'(-79--75.4]\'','\'(-80.5--77]\'',2
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-37.4--30.8]\'','\'(-78.4--73.1]\'','\'(-68.2--64.6]\'','\'(-84--80.5]\'',2
'\'(-42--35.6]\'','\'(-53.7--50.8]\'','\'(-66.4--63.1]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-80.5--77]\'',2
'\'(-48.4--42]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-73.5--70]\'',2
'\'(-42--35.6]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-44--37.4]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-77--73.5]\'',2
'\'(-42--35.6]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-44--37.4]\'','\'(-62.5--57.2]\'','\'(-75.4--71.8]\'','\'(-77--73.5]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-75.4--71.8]\'','\'(-77--73.5]\'',2
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-82.6--79]\'','\'(-84--80.5]\'',2
'\'(-48.4--42]\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-50.6--44]\'','\'(-78.4--73.1]\'','\'(-82.6--79]\'','\'(-91--87.5]\'',2
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-63.1--59.8]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-79--75.4]\'','\'(-80.5--77]\'',2
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-79--75.4]\'','\'(-80.5--77]\'',2
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-50.6--44]\'','\'(-78.4--73.1]\'','\'(-75.4--71.8]\'','\'(-84--80.5]\'',2
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-78.4--73.1]\'','\'(-75.4--71.8]\'','\'(-80.5--77]\'',2
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-50.6--44]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-80.5--77]\'',2
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-73.1--67.8]\'','\'(-75.4--71.8]\'','\'(-80.5--77]\'',2
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-63.1--59.8]\'','\'(-50.6--44]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-80.5--77]\'',2
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-50.6--44]\'','\'(-83.7--78.4]\'','\'(-75.4--71.8]\'','\'(-80.5--77]\'',2
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-59.8--56.5]\'','\'(-44--37.4]\'','\'(-83.7--78.4]\'','\'(-75.4--71.8]\'','\'(-80.5--77]\'',2
'\'(-48.4--42]\'','\'(-65.3--62.4]\'','\'(-59.8--56.5]\'','\'(-50.6--44]\'','\'(-78.4--73.1]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',2
